"He is     an ordained minister in the Christian Church (Disciples of Christ) and has written extensively on Friedrich Schleiermacher, the 19th-century theologian who is called ‘‘the father of modem Protestant theology.’’ Duke has also translated several of Schleiermacher’s writings, including the “‘Lucke letters.’ His many publications include the book ‘‘Horace Bushnell: On the Vitality of Biblical Language.’’  Prior to joining the faculty at the Pacific School of Religion, Duke taught church at the Brite Divinity School of Texas Christian University in Fort Worth.",1990-1991
"‘IT know President Bush will never know we lit candles, but I just hope somehow war will be avoided.”’        JANUARY 17, 1991  Students to organize city boycott  New state law would prohibit taxing student: cars     By Rick Peltz Staff Reporter     A student boycott of Lexington city businesses in protest to the tax on student vehicles was endorsed unanimously by student leaders this week and is scheduled to begin Monday.",1990-1991
"‘‘You can be deceptive and not lie, cheat or steal,’’ she said, ‘‘Maybe it will make people think twice  \'     By John Laney Staff Reporter     President Bush announced last night that Operation Desert Storm and the ‘Liberation of Kuwait’’ have begun, and still there has been no indication from any high-ranking officials that a reinstatement of the draft is being considered.",1990-1991
President Bush explains policy: Writes an open letter to all college students  this international terrorist straight in the eye and say: no concessions.,1990-1991
standing behind Bush on_ this  ”  issue.,1990-1991
"I hope that we are going in the right direction.”’           Bill Murray, ’92, Houston, TX ‘IT hope that Bush knows what he is doing.’’          \x0c—_ ‘  4  The Ring-tum Phi, January 17, 1991           SPE chapter cleans house |     ~~ Pa RAI     1,000 points              Senior point guard Mike Holton accepts a plaque to signify scoring his 1,000th point in his Washington and Lee career.",1990-1991
"Donald Burch, Manager Snack Bar     LETTERS  Amnesty Boss Chides Bush  Last week, The Ring-Tum Phi printed a letter from President Bush concerning America’s role in the Gulf which made reference to an Amnesty International report.",1990-1991
"And just a few weeks before the invasion of Kuwait, the Bush Administration refused to conclude that Iraq had engaged in a consistent pattem of gross human rights violations.",1990-1991
"If President Bush is sincere about ‘‘desperately want[ing] peace,’’ and if he wishes to remove ambiguity from his invocation of ‘‘moral obligation,’’ then let him be consistent in his concern for human rights.",1990-1991
";  Sadly, President Bush provided something much more compelling to think about the next day.",1990-1991
"My prayers are with President Bush and other world leaders that they may come to a quick solution to this crisis, and to those in the Middle East, that they may all be safe.",1990-1991
"Keep in mind that participants ‘‘must be at least 18 years old and have moderate jock itch with some redness.”’  Now that we’ve gotten that disgusting little joke out of our systems, we can focus on a real international development such as the one involving our government’s recent decision ‘to invade Iraq and kick some ass,”’ to quote President Bush.",1990-1991
"In a statement that Bush delivered on his recent rap album, he added that:  I am the president of this greatland, And I\'m gonna crush Saddam and his       by J.R. Smith  Emphasis will also be placed on fighting multiple sclerosis.",1990-1991
"It’s a shame that Bush can’t come right out and express his true feelings, but I guess that’s one of the disadvantages of being the President of the United States.",1990-1991
I\'d wager (your valuable possessions) that Bush would quit his job and become an irresponsible college humor writer if he could keep the Presidential limo and all the free liquor.,1990-1991
We hoped to raise questions like: Is Bush exhausting all diplomatic means?,1990-1991
Just because George Bush says Hussein is insane does not mean he actually is.,1990-1991
No more  so than you would believe Saddam’s counter claims that Bush is in fact the madman.,1990-1991
‘A lot of people don’t get it when I say that George Bush was seen in the streets of Washington sucking the life out of a dying cat.’’  Thompson was asked if the Democratic Party would be able to field any viable Presidential candidates in 1992.,1990-1991
We look forward to seeing           To Mary Hampson: Eight large pepperoni pizzas from Dominos left over from January 16 when the freshmen from Baker Hall chose to watch President Bush declare war on Iraq rather than come to my study break.,1990-1991
"Patrick McDermott, ACLU chapter treasurer, said the ACLU was ‘tmade an issue by George Bush.",1990-1991
"The success George Bush achieved by criti-\' cizing Michael Dukakis as a ‘‘card-carrying member of, the ACLU”’ is testimony to the unpopular nature of this organization.",1990-1991
"Bush made an effective argument that’ Dukakis’ financial endorsement of the ACLU signified, his approval of that organization’s convictions.",1990-1991
McGovern told reporters after his speech that the Democrats have a chance of beating President George Bush.,1990-1991
"But if the recession lingers, [Bush] will be vulnerable.”’  McGovern also told reporters that other possible Democratic candidates are Virginia Governor Douglas Wilder, Arkansas Governor Bill Clinton, New York Governor Mario Cuomo and Nebraska Senator Robert  : Kerrey.",1990-1991
"‘Washington and Lee has a clear commitment to education that extends  Interviews and photos by Teresa Williams        Pauley Shore, MTV Personality ‘‘I have no idea who you are talking about...’’     Tara Makoski, ’92, Dallas, TX ‘Hunter S. Thompson be cause he is the only guy crazy enough to run against Bush.’’  beyond the classroom-specifically, the honor system,’’ Manning said.",1990-1991
"Harrison Shull, \'93, Nashville, TN = ‘‘Wouldn’: it just be a lot easier for the Democrats to nomi nate Bush?",1990-1991
"...Bush could go out and murder someone and he’d still win.”’  Elizabeth Besenfelder, ’93, Richmond, VA —  ‘‘Senator Albert Gore from Tennessee because if | have to look at someone on tele vision for eleven months he better be good looking.”’  Mark Van Deusen, ’93, Englewood, CO — ‘‘Al Gore because the only way the Democrats have a chance of winning the Presidency is with a conservative southerner.”’           Senator George McGovern — ‘*..Jesse Jackson still has presidential aspirations if he gives up his TV show.”’       \x0c                                            Tennis wins yet another ODAC title     By Jay Plotkin Sports Editor  Washington and Lee has captured the Old Dominion Athletic Conference men’s tennis title every year since 1985, and the rest of the conference has grown tired of looking up at W&L.",1990-1991
"When George Bush attacked Michael Dukakis as a “‘card-carrying member of the ACLU,’’ his attack was  successful because Dukakis failed to respond.",1990-1991
"However, had he defended himself by identifying the aims of the ACLU, Bush’s attack might have been exposed as the shallow fear tactic that it was.",1990-1991
"Handelman prepared fiv: for the Fudan ’ University  lectures students  He will lecture on such subjects as post-Cold War international system, including President Bush’s New World Order; the Persian Gulf Crisis and its aftermath; and relations between the United States and Japan, the Soviet Union, and China.",1990-1991
"‘‘My parents came in [later] and there were still glasses in the sink and food on the table.’’  The division was flown to Dhahran in eastern Saudi Arabia and a few days later took up defensive positions at Al Jubail near the Kuwaiti border, part of the “line in the sand’’ drawn by President Bush.",1990-1991
"‘‘Bush is going to win, but if our voter turnout is high, then maybe we can make Bush more responsive.’ Hirshon said he was willing to do anything and go anywhere during his campaign to raise the consciousness of voters.",1991-1992
"SSA UAC OE ce Ft, “Bush is going to win, but if our voter turnout is high, then maybe we can make Bush more responsive.”  Society, and Mr.Smith Goes to Washington all on the same day.",1991-1992
"When asked if she considered President Bush to be a true Texan, Ivins responded, ‘‘Real Texans don’t wear blue slacks with little green whales on them or describe trouble as deep doo-doo.”’     TALKBACK           Kent Gregory, ’92, Louisville, Ky. — ‘‘A good personality.’’        Jon Stiehl, ’°93, Columbia, Md.",1991-1992
"Freshman Class EC Rep.  Ryan Boone Todd Stanton Becca McCord  Daniel H. Felton IV Kris Fegenbush Virginia Frost Bush  John Hallett Brian McClung  Carol Pierce John-Paul Lunn  Bryan King  Alex Cross  Paul Wright  Samuel Drennen  Freshman Class  President  Scott David Sulman Jeff Tibbals Lawson Brice Justin T. King Francie Cohen  Whitney Bludworth Sean Johnson  Jennifer Garrigus Allen Ray Gillespie  Polls open 8-4 Monday  Freshman Class  Vice President  Elizabeth Carson Joe Austin Robert L. Stewart Lloyd C. Peeples III Mark Crider Tom Day Michele Ralston Holli Harrison Dan Mann  MC plans November formal  By Spain Brumby “Staff Reporter        | 4 To get Washington and Lee students and faculty dancing about Mock Convention, The Waller Family, a motown band, will perform at an MC black-tie Gala.",1991-1992
Gat Mens 25 Jeff Tibbals 46 Dan Mann 50 Todd Stanton 25 Allen Gillespie 43 Michele Ralston 32 Becca McCord 24 Jennifer Garrigus 38 Mark Crider 28 Paul Wright 18 Sean Johnson 28 ~—_ Lloyd Peeples 20 John Hallett 16 Francie Cohen 24 ~— Elizabeth Carson 17 Brian McClung 14 Justin King 20 Tom Day 14 Samuel Drennen 14 Scott Sulman 16 Holi Harrison § Virginia Bush 6        Freshmen vote in  Run-off eléctions were held today in all three freshman class office races.,1991-1992
"Communism fell, unemployment rose; the Braves almost won the World Series, a bona: fide sign that God does exist; and, of course, we can’t forget the little target practice session George Bush held in the Middle East.",1991-1992
"Bush’s popularity plunges even further... For April Fool’s, Iraq invades Yugoslavia and declares a cease-fire.",1991-1992
"Mexican officials protest to the United Nations, citing that America should have annexed them... Bush cuts the income taxes, thus raising his popularity percentage eighty points.",1991-1992
"George Bush is elected Ultimate Monarch of the Northern Republic of America... Mikhail Gorbachev, final president of the former Soviet Union, opens a fast-food franchise in Miami.",1991-1992
December — George Bush returns to the United States after Americans depose Quayle and beg for the former president to return...,1991-1992
"‘‘I truly believe that if we leave, the tradition of Delta Tau Delta will not retum to W&L.”’              Zeta Tau Chapter of Kappa Kappa Gamma  Would Like To Congratulate Our New Pledges  Wendy Alexander Caroline Amason Kait Barton  Kathy Boozer  Frost Bush  Eva Cid  Janet Doliviera Nancy Edge  Leslie Hallet  Becca Herring Elizabeth Holleman Marina Jackson Jennifer Jones Shelby Kerr Vanessa Mackinlay Becca McCord Elizabeth McCord Alex Miles  Carol Pierce  Leslie Ratz                 Editors grapple with conflicts of interest  v EDITORS continued from page 1  Wilson also said, however, that he personally did not believe Peltz acted in bad faith.",1991-1992
"Sophomore MacGregor Tisdale defended President George Bush’s past record in foreign policy, noting what he called successes, like the liberation of Kuwait, the removal of drug lord Manuel Noriega from power in Panama, the removal of the Berlin Wall, and the move of eastern bloc countries toward new.",1991-1992
"But the Democrats held that, despite Bush’s accomplishments, the president’s views have shifted to match public opinion.",1991-1992
"“The problem with Bush is that he presents himself as one for human rights, economic well-be ing and making the world safe for democracy,”’ sophomore Ben Eggleston said.",1991-1992
"‘‘It is unfortunate, but it is the case, and George Bush has to work within the parameters of that.’’ “  Houston lauded Bush, saying that ‘‘communism, as a principle, is dead in the world.",1991-1992
"We can see now in places like North Korea and China ... there is talk all over about a free market society.”’  Sophomore Democrat Cottie Miles opened the  discussion on domestic policies, asking the audience, ‘‘Are you any better off now than you were in 1988?”  Miles evoked the image of an impoverished family behind a closed curtain and maintained that Bush has ‘‘closed the curtain on America for four years.",1991-1992
"The damage was there, and they didn’t give me personally a pattern of what happened so I had to go on what I saw.’     On Republican side, Bush battles populists     By AMANDA STEWART Special to The Ring-tum Phi     With U.S. President George Bush basing his re-election campaign on the status-quo, the candidacies of conservative commentator Patrick Buchanan, and to a lesser extent, David Duke, have been touted as attempts to return the Republican Party platform to the control of the party’s  NEWS  conservatives.",1991-1992
"It is not surprising that this populist rhetoric is doing well in a nation afflicted with recession, especially when the incumbent Republican president is running on the continuation of present policies, Bush, a moderate, seems to be regaining much of the conservative support he lost in the early days of Buchanan’s campaign.",1991-1992
"Despite the contrasts between Bush and his challengers, all three agree on some basic policies.",1991-1992
"I just know that I would definitely not want to be George Bush.”’  Thomas P. ‘Tip’ O’Neill, Former Speaker of the U.S. House of Representatives — “If I were to be a Republican, heaven forbid...",1991-1992
"I would have been a Rockefeller or a Bush Republican, as George Bush was 25 years ago in the House.”’            Michael Massachusetts Gov, and 1988 Democratic Presidential Can Dukakis, Former  didate — who else?’’  “‘Teddy Roosevelt,       \x0cPage 4        By FRANCESCA KEFALAS and Joyce BAUTISTA of The Ring-tum Phi staff     Frenzied fun.",1991-1992
"‘‘Even now, in this winter of our economic discontent, he has held his course: straight for the cliff.’’  Cuomo said Bush’s greatest problem is that he has been unable to admit that problems exist.",1991-1992
"Step aside Mr. Bush, you’ve had your parade.",1991-1992
"From his Pentagon command post, Bush\'s defense secretary signaled that the state of Missouri will soon be producing a new batch of F15 fighters for Saudi Arabia.",1992-1993
"Let\'s have no confusion about  money, scaring wha.“ mp‘ them from the 11;°“!‘:;o’nt:‘t’)’;; Pulgggd M E, CHRISTOPHER MATTHEWS ,,§,, W, e y, _  Presidente Bush Tribune Media Services $‘“°k1°d .3‘ is leading us Blfagﬁyﬁuig down the same _  congaline.With Ar8¢m""1a his government $4 trillion in debt, he ﬂies his new, custom-made 747 down to Texas with some good news for local voters: they will soon be turning out 150 new F165 for Taiwan.",1992-1993
Watch proud Yankee George Bush  dance this number.,1992-1993
"With the 1992 budget alone $314 billion into the red, Bush told the stormwracked people of Florida last week that the federal government is going to cover the cost of Hurricane Andrew dollar for dollar.",1992-1993
"Bush was equally generous to the  voters of Louisiana, promising to keep out sugar imports, even though An.drew destroyed much of the domestic crop.",1992-1993
Bush gave  I  wheat farmers a billion dollars in I.1eW \'  export subsidies.,1992-1993
"Brookings Institution calculates that if turnouts by  blacks, Hispanics and poor whites had each been 20 percent higher in every state Bush won in 1988, Dukakis still would have lost by 102 electoral votes.",1992-1993
"Rapid change generates stress, and thus generates supporters, and thus generates stress, and thus generates supporters for a liberal party that equates any social distress with “victimization"" and a failure of government to enforce “faimess.”  The Bush recession was especially unsettling, for three reasons.",1992-1993
"Second, Bush\'s recession came at the end of a low-saving decade, when people felt particularly vulnerable.",1992-1993
"The Fling-tum Phi, September 17, 1992  WASHINGTON —— The search for reasons to re-elect George Bush resembles for many the 19th century search for the source of the Blue Nile: hard going.",1992-1993
"Can you convincingly promise similarly constructive chaos and acrimony — a less kind and gentle Bush, beginning now, by vetoing the $2.3 billion legislative appropriation bill, the money Congress spends on itself?",1992-1993
"The Ring-tum Phi Post Office Box 899 Lexington, Virginia  24450  WASHINGTON— The 1992 presidential carnpaign has crossed the 20-yard line into what some NFL footballers have started calling the “red zone.” The fightbetween George Bush, 68, and Bill Clinton, 46, is now deadly serious.",1992-1993
"Four years ago, Bush learned that the best way to sack an opposing quarterback is, a) have the team captain himself nail the  target first; b) have the rest of  Tuesday and Nov. 3, expect to see sweaty faces, bone-wrenching tackles and lots of mud on the uniforms.",1992-1993
"Within a split second after Bush connected at his Wisconsin rally, well-placed ringers had  Here\'s how the Bush side, down by 15 points, now seems intent on pulling it out:  1.",1992-1993
The Bush—Quayle forces have obviously decided that they can\'t win the game on points.,1992-1993
Why else did the Bush side spend the past week red-dogging challenger Bill Clinton on how he dealt with the draft nearly a quarter-century ago?,1992-1993
"What\'s striking, especially to the experts watching, is that George Bush led the draft assault himself.",1992-1993
"Bush-Quayle coach Jim Baker knows that, with time running out, the home team has two great advantages: a)It can decide when to stop the political game and act presidential, tending to Hurricane Andrew, Saddam Hussein and other nasty advantages of incurnbency; b) It can also decide when to play to game.",1992-1993
"Hence coach Baker\'s stall: Ifhe agrees to a debate schedule now, with the President still 10 or mot: points down, he sends Bush onto the field as a decided underdog.",1992-1993
"If he plays the clock another week, keeping maximum pressure on Clinton\'s “character,” he’s got an outside chance of having Bush meet his rival with the point difference down to five.",1992-1993
"q  For some very potent reasons, expect the BushClinton confrontations done by no later than midOctober.",1992-1993
"The Bush team wants to have the messy game of politics out of the way to give the White House folks plenty of time— three weeks would be exceb lent, to display for voters the uncertainties facing American in the world today, the absolute need for a president with the global seasoning, and yes, the character, to face down these uncertainties.",1992-1993
"Having devoted September to shaking voters’ faith in Bill Clinton, late October will be devoted to instilling a renewed faith in George Bush, convincing Americ that its best hopes for the next four years lie with the team that\'s been running things the last four.",1992-1993
"Instead of referring to George Clinton and Bill Bush by name, use “Fat Sleazy Imbecile” and “Gaunt Whining Bastard.” Your readers will appreciate the clariﬁcation.",1992-1993
"Williamson believes Braun wasted her post-prirriary glow, much as Bush wasted his after Desert Storm.",1992-1993
"Williamson feels dragged down by Bush who, he says, is perceived as intolerant on moral issues and injurious to the economy.",1992-1993
"The 1991 tax increase of $7 billion was, Wilson says emphatically, “a mistake.” California conservatives, already incandescent about George Bush ’s broken promise on taxes, pronounced Wilson politically dead.",1992-1993
"The Ring-tum Phl, October 8, 19§3_2_ WASHINGTON—Between now and Nov. 3, President George Bush and Arkansas Gov.",1992-1993
For President Bush I.,1992-1993
"Why do yot the candidate of “fundamental change        y\'“""9; want to spend 95 percent as much as  President Bush on the Pentagon during M the next ﬁve years?",1992-1993
"back—up QB Andrew Bush hit wide \' out Garry Carter for 13, plus an extra 15 for a late hit penalty, that moves the .",1992-1993
"Yellow Jackets to the W&L 40; fou, ,_ plays later, Bush threw the ball dowi ""4 the right sideline and Eric Lewis 4 j a great diving catch for a gain of 1 _ two plays after that, Bush hit David ” Hughes in the end zone on a timing  El See HOMECQMING, page 7  Women’s soccer falls’ in sixth straight  By JUSTIN MCNAULL Phi Staff Writer  Not even the return of last year’s all-conference goalie could break the  ’ women\'s soccer team out of their six game losing streak.",1992-1993
"ouK Ftrrl-l YEAZ BUDDVES  Q  The Ring-tum Phl, October 15, 199 A  Scripted d  WASHINGTON —— George Bush is as addicted to them as a toddler is to his security blanket.",1992-1993
"He recites from  ebates  a sign of the times,  The Bush-Quayle forces had other requests during the two long days 0  pre-debate talks that ended at 3 a.m.  American Express traveler, he can’t leave home without them.",1992-1993
"If Bush and Co. had gotten their way, a White House official confirms, the President would have strode onto the Missouri stage armed with the same staff—drafted ‘ ‘talking points” he’sbeen reading on the stump in TV interviews.",1992-1993
"Indeed, they threatened to add insult to injury, dating the President\'s representatives to let the debate talks founder over the Bush-Quayle desire to bring “Cliff Notes” onto the stage with them.",1992-1993
"The effort of the President\'s handlers to arm their man with “notes” for his prime-time debates with Clinton and independent Ross Perot is, itself, a nasty confession of Bush’s re-election predicament.",1992-1993
"To take on 46-year-old Bill Clinton, a man he mocks as insufficiently prepared, George Bush wants a script.",1992-1993
"‘  But the most damning request of the Bush-Qiiayle forces was their call for “notes.”  On Oct. 5, Vice President Quayle absolved Bush-backer Arnold Schwarzenegger from his criticism that movies have too much sex and violence.",1992-1993
He could say the same thing abtuit George Bush.,1992-1993
"«  But the Mexican economy is just one-twentietli the size of the U.S. economy, and the Bush administration guesses that the increased bilateral trade would increase U.S. GNP only slightly.",1992-1993
"I Interviews and Photos  I  I     Bill Coffin, ‘93, Easton, Pa. —“I thought Bush was a waffler, Clinton was a smarmy bozo, and Perot gave a good stand-up act.”     ‘ By Jameson Leonardi        John Givens, ‘94, Salem, Va. —-—  TALKBACK     Malinda Murphy, ‘93, Fort Worth, Texas and Randy Smith, ‘93, Au“I have come to the conclusion both gusta, Ga. —-— “I think Clinton must have decided to inhale before the debate.” politics and politicians suck.” ‘ _  GENERAL NOTES  Lecture    Duke University professor Herbert Kitschelt will give a lecture entitled, “The Problems with the Unification of Germany.’ ’ The lecture will be held in Northen Auditorium on Monday, Oct. 19 at 7:30 p.m.",1992-1993
Junior Andrew Schneider will take center stage Oct. 28 as President Bush.,1992-1993
"Under George Bush, the annual growth rate has been halfthat of Carter\'s.",1992-1993
A President  CHRISTOPHER MATTHEWS Tribune Media Services  Bush was inaugurated.,1992-1993
Just ask yourself: Is there some thought George Bush could impart before Nov. 3 thatmighttum your vote?,1992-1993
Why is Bill Clinton as incapable of losing our support as George Bush seems in winning it?,1992-1993
George Bush.,1992-1993
Q Howison said the board asked the  Bush       Statistics are based on two random surveys of 50 W&L students conducted on Oct. 13-14 and Oct. 21.,1992-1993
"W&L backs Bush, barely  As election looms, 30 percent of students are undecided  But only 22 percent of those who watched said the debates have affected their vote.",1992-1993
"Republican George Bush received 38 percent of the students’ votes, while 30 percent supported Democrat Bill Clinton.",1992-1993
V  Senior Andrew Schneider brought George Bush to the stage.,1992-1993
"He ranted about the debt, “the gorrilla charging up the front steps,” and promised task forces that would look at the “plans lying all over Washington.” At one point he let Miles/Clinton‘ and Schneider/Bush tear into each other for a few minutes before getting up and remarking on two-party gridlock.",1992-1993
"Is Bill Clinton building a mandate for centrist, even conservative Democratic government  the 46-year-old Arkansas governor was billing himself last week, rejecting both the ‘ ‘trickle-down” economics of Bush-Reagan Republicans and the ‘ ‘tax and spend” legacy of his own party’s once-dominant left.",1992-1993
"With the election fast approaching, and with PresidentBushattacking hard at Clinton’s sincerity, this is the key question of the 1992 election:  Is Bill Clinton the man he says he is or merely an Arkansas-accented member of the Walter Mondale-Ted Kennedy-Jesse Jackson faction?",1992-1993
